tau0,tau,dx,dt
3.5992438563327034,34.4,0.02,0.1
3.5992438563327034,28.5,0.02,0.1
3.5992438563327034,25.3,0.02,0.1
3.5992438563327034,41.1,0.02,0.1
3.5992438563327034,23.400000000000002,0.02,0.1
3.5992438563327034,29.900000000000002,0.02,0.1
3.5992438563327034,26.6,0.02,0.1
3.5992438563327034,26.5,0.02,0.1
3.5992438563327034,27.200000000000003,0.02,0.1
2.1875,16.900000000000002,0.02,0.1
2.1875,17.5,0.02,0.1
2.1875,13.700000000000001,0.02,0.1
2.1875,18.1,0.02,0.1
2.1875,15.200000000000001,0.02,0.1
2.1875,17.0,0.02,0.1
2.1875,15.8,0.02,0.1
2.1875,14.8,0.02,0.1
2.1875,17.400000000000002,0.02,0.1
2.1875,16.400000000000002,0.02,0.1
1.532421177870315,11.200000000000001,0.02,0.1
1.532421177870315,10.600000000000001,0.02,0.1
1.532421177870315,9.9,0.02,0.1
1.532421177870315,13.600000000000001,0.02,0.1
1.532421177870315,11.600000000000001,0.02,0.1
1.532421177870315,15.9,0.02,0.1
1.532421177870315,14.700000000000001,0.02,0.1
1.532421177870315,10.9,0.02,0.1
1.532421177870315,9.9,0.02,0.1
1.532421177870315,13.200000000000001,0.02,0.1
1.1648,7.5,0.02,0.1
1.1648,11.100000000000001,0.02,0.1
1.1648,10.3,0.02,0.1
1.1648,9.200000000000001,0.02,0.1
1.1648,8.6,0.02,0.1
1.1648,9.9,0.02,0.1
1.1648,11.0,0.02,0.1
1.1648,11.4,0.02,0.1
1.1648,8.700000000000001,0.02,0.1
1.1648,9.1,0.02,0.1
0.9330652111462222,10.100000000000001,0.02,0.1
0.9330652111462222,7.800000000000001,0.02,0.1
0.9330652111462222,5.9,0.02,0.1
0.9330652111462222,8.4,0.02,0.1
0.9330652111462222,9.0,0.02,0.1
0.9330652111462222,10.100000000000001,0.02,0.1
0.9330652111462222,7.9,0.02,0.1
0.9330652111462222,8.200000000000001,0.02,0.1
0.9330652111462222,6.800000000000001,0.02,0.1
0.9330652111462222,7.300000000000001,0.02,0.1
0.7750865051903115,7.300000000000001,0.02,0.1
0.7750865051903115,5.5,0.02,0.1
0.7750865051903115,5.6000000000000005,0.02,0.1
0.7750865051903115,7.800000000000001,0.02,0.1
0.7750865051903115,6.2,0.02,0.1
0.7750865051903115,5.800000000000001,0.02,0.1
0.7750865051903115,6.7,0.02,0.1
0.7750865051903115,5.5,0.02,0.1
0.7750865051903115,6.4,0.02,0.1
0.7750865051903115,5.2,0.02,0.1
0.6611570247933884,5.300000000000001,0.02,0.1
0.6611570247933884,5.2,0.02,0.1
0.6611570247933884,5.4,0.02,0.1
0.6611570247933884,5.7,0.02,0.1
0.6611570247933884,6.9,0.02,0.1
0.6611570247933884,9.4,0.02,0.1
0.6611570247933884,6.7,0.02,0.1
0.6611570247933884,5.2,0.02,0.1
0.6611570247933884,5.300000000000001,0.02,0.1
0.6611570247933884,5.6000000000000005,0.02,0.1
0.5754461871281774,6.0,0.02,0.1
0.5754461871281774,5.300000000000001,0.02,0.1
0.5754461871281774,4.800000000000001,0.02,0.1
0.5754461871281774,4.5,0.02,0.1
0.5754461871281774,5.300000000000001,0.02,0.1
0.5754461871281774,4.800000000000001,0.02,0.1
0.5754461871281774,5.1000000000000005,0.02,0.1
0.5754461871281774,4.800000000000001,0.02,0.1
0.5754461871281774,4.6000000000000005,0.02,0.1
0.5754461871281774,4.5,0.02,0.1
0.5088088642659279,3.9000000000000004,0.02,0.1
0.5088088642659279,5.5,0.02,0.1
0.5088088642659279,4.7,0.02,0.1
0.5088088642659279,4.7,0.02,0.1
0.5088088642659279,4.1000000000000005,0.02,0.1
0.5088088642659279,5.5,0.02,0.1
0.5088088642659279,5.5,0.02,0.1
0.5088088642659279,4.2,0.02,0.1
0.5088088642659279,4.0,0.02,0.1
0.5088088642659279,3.7,0.02,0.1
0.4556213017751479,4.0,0.02,0.1
0.4556213017751479,5.5,0.02,0.1
0.4556213017751479,3.5,0.02,0.1
0.4556213017751479,3.7,0.02,0.1
0.4556213017751479,4.7,0.02,0.1
0.4556213017751479,3.9000000000000004,0.02,0.1
0.4556213017751479,3.5,0.02,0.1
0.4556213017751479,4.7,0.02,0.1
0.4556213017751479,4.1000000000000005,0.02,0.1
0.4556213017751479,5.4,0.02,0.1
0.41224841412796615,3.7,0.02,0.1
0.41224841412796615,3.1,0.02,0.1
0.41224841412796615,3.3000000000000003,0.02,0.1
0.41224841412796615,3.6,0.02,0.1
0.41224841412796615,3.4000000000000004,0.02,0.1
0.41224841412796615,6.300000000000001,0.02,0.1
0.41224841412796615,4.9,0.02,0.1
0.41224841412796615,3.7,0.02,0.1
0.41224841412796615,3.4000000000000004,0.02,0.1
0.41224841412796615,3.9000000000000004,0.02,0.1
0.37624294544477294,3.0,0.02,0.1
0.37624294544477294,3.3000000000000003,0.02,0.1
0.37624294544477294,2.9000000000000004,0.02,0.1
0.37624294544477294,3.2,0.02,0.1
0.37624294544477294,3.4000000000000004,0.02,0.1
0.37624294544477294,3.6,0.02,0.1
0.37624294544477294,2.9000000000000004,0.02,0.1
0.37624294544477294,2.7,0.02,0.1
0.37624294544477294,3.3000000000000003,0.02,0.1
0.37624294544477294,2.9000000000000004,0.02,0.1
0.3459005885437911,3.1,0.02,0.1
0.3459005885437911,3.6,0.02,0.1
0.3459005885437911,2.6,0.02,0.1
0.3459005885437911,2.8000000000000003,0.02,0.1
0.3459005885437911,3.1,0.02,0.1
0.3459005885437911,2.7,0.02,0.1
0.3459005885437911,2.8000000000000003,0.02,0.1
0.3459005885437911,3.5,0.02,0.1
0.3459005885437911,2.7,0.02,0.1
0.3459005885437911,2.9000000000000004,0.02,0.1
0.32,3.2,0.02,0.1
0.32,2.9000000000000004,0.02,0.1
0.32,2.9000000000000004,0.02,0.1
0.32,4.0,0.02,0.1
0.32,3.2,0.02,0.1
0.32,2.7,0.02,0.1
0.32,2.8000000000000003,0.02,0.1
0.32,3.6,0.02,0.1
0.32,2.4000000000000004,0.02,0.1
0.32,2.8000000000000003,0.02,0.1
8.0,56.6,0.05,0.1
8.0,53.7,0.05,0.1
8.0,63.6,0.05,0.1
8.0,47.6,0.05,0.1
8.0,57.2,0.05,0.1
8.0,81.2,0.05,0.1
8.0,57.800000000000004,0.05,0.1
8.0,53.6,0.05,0.1
8.0,62.0,0.05,0.1
8.0,51.0,0.05,0.1
3.5992438563327034,18.5,0.05,0.1
3.5992438563327034,29.8,0.05,0.1
3.5992438563327034,22.400000000000002,0.05,0.1
3.5992438563327034,20.8,0.05,0.1
3.5992438563327034,20.0,0.05,0.1
3.5992438563327034,21.200000000000003,0.05,0.1
3.5992438563327034,22.3,0.05,0.1
3.5992438563327034,21.700000000000003,0.05,0.1
3.5992438563327034,31.700000000000003,0.05,0.1
3.5992438563327034,23.900000000000002,0.05,0.1
2.1875,15.0,0.05,0.1
2.1875,16.900000000000002,0.05,0.1
2.1875,16.2,0.05,0.1
2.1875,15.200000000000001,0.05,0.1
2.1875,13.600000000000001,0.05,0.1
2.1875,15.200000000000001,0.05,0.1
2.1875,13.9,0.05,0.1
2.1875,12.8,0.05,0.1
2.1875,15.200000000000001,0.05,0.1
2.1875,12.4,0.05,0.1
1.532421177870315,9.5,0.05,0.1
1.532421177870315,11.100000000000001,0.05,0.1
1.532421177870315,11.100000000000001,0.05,0.1
1.532421177870315,12.3,0.05,0.1
1.532421177870315,12.100000000000001,0.05,0.1
1.532421177870315,9.0,0.05,0.1
1.532421177870315,11.0,0.05,0.1
1.532421177870315,10.600000000000001,0.05,0.1
1.532421177870315,9.0,0.05,0.1
1.532421177870315,8.6,0.05,0.1
1.1648,6.9,0.05,0.1
1.1648,9.0,0.05,0.1
1.1648,8.8,0.05,0.1
1.1648,8.5,0.05,0.1
1.1648,13.0,0.05,0.1
1.1648,10.100000000000001,0.05,0.1
1.1648,6.6000000000000005,0.05,0.1
1.1648,8.1,0.05,0.1
1.1648,7.1000000000000005,0.05,0.1
1.1648,6.9,0.05,0.1
0.9330652111462222,6.6000000000000005,0.05,0.1
0.9330652111462222,7.0,0.05,0.1
0.9330652111462222,7.0,0.05,0.1
0.9330652111462222,6.800000000000001,0.05,0.1
0.9330652111462222,7.7,0.05,0.1
0.9330652111462222,8.6,0.05,0.1
0.9330652111462222,6.0,0.05,0.1
0.9330652111462222,8.0,0.05,0.1
0.9330652111462222,6.300000000000001,0.05,0.1
0.9330652111462222,6.6000000000000005,0.05,0.1
0.7750865051903115,6.800000000000001,0.05,0.1
0.7750865051903115,8.3,0.05,0.1
0.7750865051903115,7.7,0.05,0.1
0.7750865051903115,6.2,0.05,0.1
0.7750865051903115,6.0,0.05,0.1
0.7750865051903115,5.9,0.05,0.1
0.7750865051903115,5.1000000000000005,0.05,0.1
0.7750865051903115,5.2,0.05,0.1
0.7750865051903115,6.1000000000000005,0.05,0.1
0.7750865051903115,6.0,0.05,0.1
0.6611570247933884,6.5,0.05,0.1
0.6611570247933884,4.6000000000000005,0.05,0.1
0.6611570247933884,4.5,0.05,0.1
0.6611570247933884,4.4,0.05,0.1
0.6611570247933884,4.5,0.05,0.1
0.6611570247933884,4.4,0.05,0.1
0.6611570247933884,4.4,0.05,0.1
0.6611570247933884,4.5,0.05,0.1
0.6611570247933884,6.7,0.05,0.1
0.6611570247933884,5.7,0.05,0.1
0.5754461871281774,5.6000000000000005,0.05,0.1
0.5754461871281774,5.300000000000001,0.05,0.1
0.5754461871281774,5.2,0.05,0.1
0.5754461871281774,4.2,0.05,0.1
0.5754461871281774,5.6000000000000005,0.05,0.1
0.5754461871281774,4.800000000000001,0.05,0.1
0.5754461871281774,3.9000000000000004,0.05,0.1
0.5754461871281774,4.6000000000000005,0.05,0.1
0.5754461871281774,3.8000000000000003,0.05,0.1
0.5754461871281774,6.2,0.05,0.1
0.5088088642659279,4.7,0.05,0.1
0.5088088642659279,5.300000000000001,0.05,0.1
0.5088088642659279,4.2,0.05,0.1
0.5088088642659279,3.6,0.05,0.1
0.5088088642659279,3.9000000000000004,0.05,0.1
0.5088088642659279,3.3000000000000003,0.05,0.1
0.5088088642659279,3.6,0.05,0.1
0.5088088642659279,4.0,0.05,0.1
0.5088088642659279,4.7,0.05,0.1
0.5088088642659279,4.0,0.05,0.1
0.4556213017751479,4.0,0.05,0.1
0.4556213017751479,3.5,0.05,0.1
0.4556213017751479,3.8000000000000003,0.05,0.1
0.4556213017751479,3.8000000000000003,0.05,0.1
0.4556213017751479,3.3000000000000003,0.05,0.1
0.4556213017751479,3.2,0.05,0.1
0.4556213017751479,3.4000000000000004,0.05,0.1
0.4556213017751479,4.1000000000000005,0.05,0.1
0.4556213017751479,4.3,0.05,0.1
0.4556213017751479,3.6,0.05,0.1
0.41224841412796615,3.3000000000000003,0.05,0.1
0.41224841412796615,3.3000000000000003,0.05,0.1
0.41224841412796615,3.1,0.05,0.1
0.41224841412796615,3.1,0.05,0.1
0.41224841412796615,3.2,0.05,0.1
0.41224841412796615,4.0,0.05,0.1
0.41224841412796615,3.1,0.05,0.1
0.41224841412796615,3.0,0.05,0.1
0.41224841412796615,3.2,0.05,0.1
0.41224841412796615,3.2,0.05,0.1
0.37624294544477294,4.0,0.05,0.1
0.37624294544477294,2.5,0.05,0.1
0.37624294544477294,2.8000000000000003,0.05,0.1
0.37624294544477294,2.9000000000000004,0.05,0.1
0.37624294544477294,3.4000000000000004,0.05,0.1
0.37624294544477294,2.6,0.05,0.1
0.37624294544477294,2.6,0.05,0.1
0.37624294544477294,3.2,0.05,0.1
0.37624294544477294,2.9000000000000004,0.05,0.1
0.37624294544477294,2.6,0.05,0.1
0.3459005885437911,2.7,0.05,0.1
0.3459005885437911,2.5,0.05,0.1
0.3459005885437911,2.7,0.05,0.1
0.3459005885437911,3.3000000000000003,0.05,0.1
0.3459005885437911,3.0,0.05,0.1
0.3459005885437911,2.3000000000000003,0.05,0.1
0.3459005885437911,2.8000000000000003,0.05,0.1
0.3459005885437911,3.7,0.05,0.1
0.3459005885437911,2.5,0.05,0.1
0.3459005885437911,2.6,0.05,0.1
0.32,2.5,0.05,0.1
0.32,2.4000000000000004,0.05,0.1
0.32,2.4000000000000004,0.05,0.1
0.32,2.0,0.05,0.1
0.32,3.8000000000000003,0.05,0.1
0.32,2.4000000000000004,0.05,0.1
0.32,2.1,0.05,0.1
0.32,2.8000000000000003,0.05,0.1
0.32,2.2,0.05,0.1
0.32,3.0,0.05,0.1
8.0,52.900000000000006,0.1,0.1
8.0,50.0,0.1,0.1
8.0,67.4,0.1,0.1
8.0,62.2,0.1,0.1
8.0,77.80000000000001,0.1,0.1
8.0,60.400000000000006,0.1,0.1
8.0,62.400000000000006,0.1,0.1
8.0,75.60000000000001,0.1,0.1
8.0,49.5,0.1,0.1
8.0,65.5,0.1,0.1
3.5992438563327034,22.6,0.1,0.1
3.5992438563327034,20.900000000000002,0.1,0.1
3.5992438563327034,21.700000000000003,0.1,0.1
3.5992438563327034,24.1,0.1,0.1
3.5992438563327034,17.2,0.1,0.1
3.5992438563327034,31.400000000000002,0.1,0.1
3.5992438563327034,26.200000000000003,0.1,0.1
3.5992438563327034,21.400000000000002,0.1,0.1
3.5992438563327034,22.5,0.1,0.1
3.5992438563327034,20.5,0.1,0.1
2.1875,20.700000000000003,0.1,0.1
2.1875,16.8,0.1,0.1
2.1875,13.200000000000001,0.1,0.1
2.1875,14.600000000000001,0.1,0.1
2.1875,12.0,0.1,0.1
2.1875,11.5,0.1,0.1
2.1875,14.100000000000001,0.1,0.1
2.1875,13.4,0.1,0.1
2.1875,12.0,0.1,0.1
2.1875,14.9,0.1,0.1
1.532421177870315,8.3,0.1,0.1
1.532421177870315,9.600000000000001,0.1,0.1
1.532421177870315,9.8,0.1,0.1
1.532421177870315,10.9,0.1,0.1
1.532421177870315,11.0,0.1,0.1
1.532421177870315,8.3,0.1,0.1
1.532421177870315,10.600000000000001,0.1,0.1
1.532421177870315,10.100000000000001,0.1,0.1
1.532421177870315,9.4,0.1,0.1
1.532421177870315,13.4,0.1,0.1
1.1648,6.0,0.1,0.1
1.1648,7.6000000000000005,0.1,0.1
1.1648,6.800000000000001,0.1,0.1
1.1648,7.9,0.1,0.1
1.1648,9.3,0.1,0.1
1.1648,9.700000000000001,0.1,0.1
1.1648,7.300000000000001,0.1,0.1
1.1648,6.4,0.1,0.1
1.1648,7.4,0.1,0.1
1.1648,7.300000000000001,0.1,0.1
0.9330652111462222,8.6,0.1,0.1
0.9330652111462222,5.2,0.1,0.1
0.9330652111462222,7.1000000000000005,0.1,0.1
0.9330652111462222,6.9,0.1,0.1
0.9330652111462222,7.2,0.1,0.1
0.9330652111462222,6.800000000000001,0.1,0.1
0.9330652111462222,5.6000000000000005,0.1,0.1
0.9330652111462222,5.800000000000001,0.1,0.1
0.9330652111462222,5.1000000000000005,0.1,0.1
0.9330652111462222,6.0,0.1,0.1
0.7750865051903115,7.4,0.1,0.1
0.7750865051903115,5.2,0.1,0.1
0.7750865051903115,5.4,0.1,0.1
0.7750865051903115,5.1000000000000005,0.1,0.1
0.7750865051903115,4.9,0.1,0.1
0.7750865051903115,5.5,0.1,0.1
0.7750865051903115,4.9,0.1,0.1
0.7750865051903115,5.9,0.1,0.1
0.7750865051903115,4.9,0.1,0.1
0.7750865051903115,5.9,0.1,0.1
0.6611570247933884,5.1000000000000005,0.1,0.1
0.6611570247933884,6.800000000000001,0.1,0.1
0.6611570247933884,4.4,0.1,0.1
0.6611570247933884,4.0,0.1,0.1
0.6611570247933884,4.2,0.1,0.1
0.6611570247933884,4.9,0.1,0.1
0.6611570247933884,4.4,0.1,0.1
0.6611570247933884,5.0,0.1,0.1
0.6611570247933884,4.7,0.1,0.1
0.6611570247933884,5.1000000000000005,0.1,0.1
0.5754461871281774,4.4,0.1,0.1
0.5754461871281774,4.5,0.1,0.1
0.5754461871281774,4.4,0.1,0.1
0.5754461871281774,3.7,0.1,0.1
0.5754461871281774,3.6,0.1,0.1
0.5754461871281774,3.7,0.1,0.1
0.5754461871281774,4.3,0.1,0.1
0.5754461871281774,4.5,0.1,0.1
0.5754461871281774,3.9000000000000004,0.1,0.1
0.5754461871281774,3.5,0.1,0.1
0.5088088642659279,3.6,0.1,0.1
0.5088088642659279,4.0,0.1,0.1
0.5088088642659279,3.8000000000000003,0.1,0.1
0.5088088642659279,6.5,0.1,0.1
0.5088088642659279,2.8000000000000003,0.1,0.1
0.5088088642659279,3.4000000000000004,0.1,0.1
0.5088088642659279,4.1000000000000005,0.1,0.1
0.5088088642659279,4.5,0.1,0.1
0.5088088642659279,3.4000000000000004,0.1,0.1
0.5088088642659279,3.7,0.1,0.1
0.4556213017751479,3.1,0.1,0.1
0.4556213017751479,2.8000000000000003,0.1,0.1
0.4556213017751479,3.3000000000000003,0.1,0.1
0.4556213017751479,3.1,0.1,0.1
0.4556213017751479,3.3000000000000003,0.1,0.1
0.4556213017751479,2.6,0.1,0.1
0.4556213017751479,3.8000000000000003,0.1,0.1
0.4556213017751479,3.2,0.1,0.1
0.4556213017751479,3.7,0.1,0.1
0.4556213017751479,3.1,0.1,0.1
0.41224841412796615,3.1,0.1,0.1
0.41224841412796615,2.8000000000000003,0.1,0.1
0.41224841412796615,3.3000000000000003,0.1,0.1
0.41224841412796615,2.6,0.1,0.1
0.41224841412796615,3.4000000000000004,0.1,0.1
0.41224841412796615,3.3000000000000003,0.1,0.1
0.41224841412796615,2.4000000000000004,0.1,0.1
0.41224841412796615,2.8000000000000003,0.1,0.1
0.41224841412796615,2.9000000000000004,0.1,0.1
0.41224841412796615,3.3000000000000003,0.1,0.1
0.37624294544477294,2.4000000000000004,0.1,0.1
0.37624294544477294,2.8000000000000003,0.1,0.1
0.37624294544477294,2.5,0.1,0.1
0.37624294544477294,3.7,0.1,0.1
0.37624294544477294,2.3000000000000003,0.1,0.1
0.37624294544477294,2.6,0.1,0.1
0.37624294544477294,2.9000000000000004,0.1,0.1
0.37624294544477294,2.6,0.1,0.1
0.37624294544477294,2.9000000000000004,0.1,0.1
0.37624294544477294,2.3000000000000003,0.1,0.1
0.3459005885437911,2.3000000000000003,0.1,0.1
0.3459005885437911,2.6,0.1,0.1
0.3459005885437911,2.4000000000000004,0.1,0.1
0.3459005885437911,2.0,0.1,0.1
0.3459005885437911,2.4000000000000004,0.1,0.1
0.3459005885437911,2.6,0.1,0.1
0.3459005885437911,2.4000000000000004,0.1,0.1
0.3459005885437911,2.2,0.1,0.1
0.3459005885437911,3.4000000000000004,0.1,0.1
0.3459005885437911,2.3000000000000003,0.1,0.1
0.32,3.2,0.1,0.1
0.32,2.1,0.1,0.1
0.32,2.3000000000000003,0.1,0.1
0.32,2.4000000000000004,0.1,0.1
0.32,2.3000000000000003,0.1,0.1
0.32,2.3000000000000003,0.1,0.1
0.32,2.2,0.1,0.1
0.32,2.2,0.1,0.1
0.32,1.9000000000000001,0.1,0.1
0.32,3.0,0.1,0.1
